,asin,num_ratings,photo_url,price,rank,star_rating,title,url,department,page
1775,B0DPLKXTKK,,"https://images-na.ssl-images-amazon.com/images/I/818rci06RDL._AC_UL300_SR300,200_.jpg",,76,,,https://www.amazon.com/Amazing-Spider-Man-Marvel-comic-Deaths/dp/B0DPLKXTKK/ref=zg_bs_g_entertainment-collectibles_d_sccl_26/142-7163771-2634156?psc=1,Entertainment Collectibles,2
1776,B095KVCH16,,"https://images-na.ssl-images-amazon.com/images/I/71UhgA0ThyL._AC_UL300_SR300,200_.jpg",$24.95,77,,,https://www.amazon.com/Disney-Pin-Celebrate-Everyday-Collection/dp/B095KVCH16/ref=zg_bs_g_entertainment-collectibles_d_sccl_27/142-7163771-2634156?psc=1,Entertainment Collectibles,2
1777,B0DMSNWTPD,,"https://images-na.ssl-images-amazon.com/images/I/61S9mkOABeL._AC_UL300_SR300,200_.jpg",$7.99,78,,,https://www.amazon.com/President-United-Trading-America-Collection/dp/B0DMSNWTPD/ref=zg_bs_g_entertainment-collectibles_d_sccl_28/142-7163771-2634156?psc=1,Entertainment Collectibles,2
1778,B0163IMNZ2,,"https://images-na.ssl-images-amazon.com/images/I/41rd6YWpqfL._AC_UL300_SR300,200_.jpg",$4.00,79,,,https://www.amazon.com/Kermit-Piggy-Henson-trading-Muppets/dp/B0163IMNZ2/ref=zg_bs_g_entertainment-collectibles_d_sccl_29/142-7163771-2634156?psc=1,Entertainment Collectibles,2
1779,B00G5ZBGYI,53,"https://images-na.ssl-images-amazon.com/images/I/81VI+9srxRL._AC_UL300_SR300,200_.jpg",,80,4.7,,https://www.amazon.com/NICOLETTE-Autographed-Christmas-Inscription-Kalikimaka/dp/B00G5ZBGYI/ref=zg_bs_g_entertainment-collectibles_d_sccl_30/142-7163771-2634156?psc=1,Entertainment Collectibles,2
1780,B07V47Q6XB,3,https://m.media-amazon.com/images/I/41MDTAsL5xL._AC_SL500_.jpg,21.95,81,5.0,Disney Pin - Frozen - Sven with Olaf and Snowgies,https://www.amazon.com/Disney-Pin-runDisney-Princess-Marathon/dp/B07V47Q6XB,Entertainment Collectibles,2
1781,B0D8RDYQHB,,https://m.media-amazon.com/images/I/41p+b43jmAL._AC_SL500_.jpg,,82,,Thanos (5th Series) Annual #1B VF/NM ; Marvel comic book | Frank Miller Variant,https://www.amazon.com/Thanos-Annual-Marvel-Miller-Variant/dp/B0D8RDYQHB,Entertainment Collectibles,2
1782,B0BX4PNF6D,,https://m.media-amazon.com/images/I/51U4mYk6tdL._AC_SL500_.jpg,,83,,Leonide the Vampyr: A Christmas For Crows #1A VF/NM ; Dark Horse comic book | Mike Mignola,https://www.amazon.com/Leonide-Vampyr-Christmas-Crows-Mignola/dp/B0BX4PNF6D,Entertainment Collectibles,2
1783,B0CLBJ6DNR,,https://m.media-amazon.com/images/I/51eptPwCDZL._AC_SL500_.jpg,,84,,Godzilla: War for Humanity #1A VF/NM ; IDW comic book,https://www.amazon.com/Godzilla-War-Humanity-comic-book/dp/B0CLBJ6DNR,Entertainment Collectibles,2
1784,B01FKVT5VI,,https://m.media-amazon.com/images/I/51BP66EtaLL._AC_SL500_.jpg,7.95,85,,The Sopranos Drea de Matteo as Adriana La Cerva Close Up Head Shot 8 x 10 inch photo,https://www.amazon.com/Sopranos-Matteo-Adriana-Cerva-Close/dp/B01FKVT5VI,Entertainment Collectibles,2
1785,B07NC8VCJ3,,https://m.media-amazon.com/images/I/41QbwXoYjbL._AC_SL500_.jpg,2.95,86,,2019 Topps Star Wars Empire Strikes Back Black and White #9 Princess Leia's Vigil Princess Leia Trading Card,https://www.amazon.com/Topps-Empire-Strikes-Princess-Trading/dp/B07NC8VCJ3,Entertainment Collectibles,2
1786,B01K5J96QY,,https://m.media-amazon.com/images/I/51oWoTDWcYL._AC_SL500_.jpg,,87,,STAR WARS JEDI LEGACY 2013 COMPLETE BLUE PARALLEL INSERT CARD SET OF 90,https://www.amazon.com/STAR-LEGACY-COMPLETE-PARALLEL-INSERT/dp/B01K5J96QY,Entertainment Collectibles,2
1787,B07YVK8JHT,,https://m.media-amazon.com/images/I/511eBgO5-dL._AC_SL500_.jpg,,88,,Itty Bitty Bunnies In Rainbow Pixie Candy Land #1 FN ; Action Lab comic book | Danger Zone,https://www.amazon.com/Bitty-Bunnies-Rainbow-Pixie-Action/dp/B07YVK8JHT,Entertainment Collectibles,2
1788,B08GTMNH39,14,https://m.media-amazon.com/images/I/51Q1QQwu3NL._AC_SL500_.jpg,4.75,89,4.8,Hitchhikers Guide to The Galaxy Trading Card Pack,https://www.amazon.com/Hitchhikers-Guide-Galaxy-Trading-Card/dp/B08GTMNH39,Entertainment Collectibles,2
1789,B06WGNSWSV,6,https://m.media-amazon.com/images/I/41hE7A7Qq5L._AC_SL500_.jpg,24.95,90,4.4,Disney Pin - Mirror Pins - Beauty and the Beast - Beauty is Found,https://www.amazon.com/Disney-Pin-Mirror-Beauty-Beast/dp/B06WGNSWSV,Entertainment Collectibles,2
1790,B00SGG6ESM,2,https://m.media-amazon.com/images/I/51ygjnoWACL._AC_SL500_.jpg,,91,5.0,The Goonies Boys Pointing with One Eyed Willie's Map Mikey Chunk Mouth and Data 8 x 10 Photo,https://www.amazon.com/Goonies-Pointing-Willies-Mikey-Chunk/dp/B00SGG6ESM,Entertainment Collectibles,2
1791,B0BVNRC8SM,1,https://m.media-amazon.com/images/I/31dweN8XORL._AC_SL500_.jpg,199.99,92,5.0,"The Holy Spear of Destiny, Lance of Longinus, Hofburg Version, Metal, Free Book, Signed, Numbered, Limited Edition",https://www.amazon.com/Destiny-Longinus-Hofburg-Version-Numbered/dp/B0BVNRC8SM,Entertainment Collectibles,2
1792,B0DM6W3GZT,,https://m.media-amazon.com/images/I/51mCOgBh0tL._AC_SL500_.jpg,,93,,Wolverine: Revenge #3 VF/NM ; Marvel comic book | Jonathan Hickman Colossus,https://www.amazon.com/Wolverine-Revenge-Jonathan-Hickman-Colossus/dp/B0DM6W3GZT,Entertainment Collectibles,2
1793,B095Q29G7P,1,https://m.media-amazon.com/images/I/41RFH34kGQL._AC_SL500_.jpg,26.95,94,5.0,Disney Pin - EPCOT World Showcase - United Kingdom - Mickey Icon - Union Jack,https://www.amazon.com/Disney-Pin-Expedition-Everest-Logo/dp/B095Q29G7P,Entertainment Collectibles,2
1794,B0DNF5KVL6,,https://m.media-amazon.com/images/I/51OlWMtR3UL._AC_SL500_.jpg,,95,,"GI Joe #1 2024 Cobra Commander Variant Image Energon Universe Comic Book NM - THIS ITEM IS AVAILABLE FOR PURCHASE. PLEASE CLICK THIS HEADING AND THEN ""SEE ALL BUYING OPTIONS"" TO BUY",https://www.amazon.com/Cobra-Commander-Variant-Energon-Universe/dp/B0DNF5KVL6,Entertainment Collectibles,2
1795,B0DJ3M4HCC,,https://m.media-amazon.com/images/I/41uCPfImNwL._AC_SL500_.jpg,,96,,Robocop: Prime Suspect #1-4 VF/NM complete series John Arcudi ; Dark Horse,https://www.amazon.com/Robocop-Prime-Suspect-complete-Arcudi/dp/B0DJ3M4HCC,Entertainment Collectibles,2
1796,B0DSJT8WWQ,,https://m.media-amazon.com/images/I/61josz0go+L._AC_SL500_.jpg,,97,,Transformers (Image) #16A VF/NM ; Image comic book | Skybound EU Energon Universe,https://www.amazon.com/Transformers-Image-Skybound-Energon-Universe/dp/B0DSJT8WWQ,Entertainment Collectibles,2
